Season,Team,G#,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2018,CON,4,2018-06-01,0,CHI,W,110,72,42,82,.512,8,25,.320,18,23,.783,18,49,25,15,9,16,25,23,60,.383,5,12,.417,21,25,.840,4,24,15,5,3,23,22
2018,CON,5,2018-06-03,0,WAS,W,88,64,34,73,.466,10,26,.385,10,18,.556,14,45,14,6,2,14,17,26,72,.361,3,21,.143,9,10,.900,9,31,11,8,2,12,17
2018,CON,6,2018-06-05,0,ATL,L,77,82,30,82,.366,7,32,.219,10,14,.714,13,47,21,6,6,16,26,28,64,.438,6,12,.500,20,27,.741,3,36,18,9,2,13,17
2018,CON,7,2018-06-07,0,NYL,W,88,86,33,82,.402,8,25,.320,14,24,.583,16,40,22,6,3,9,21,32,69,.464,7,25,.280,15,19,.789,6,35,25,3,5,11,21
2018,CON,8,2018-06-09,1,MIN,W,89,75,33,70,.471,6,15,.400,17,23,.739,12,38,14,4,1,10,21,25,67,.373,7,22,.318,18,24,.750,9,33,13,7,4,12,21
2018,CON,9,2018-06-13,1,WAS,L,91,95,34,77,.442,8,24,.333,15,17,.882,12,33,15,4,4,11,23,31,64,.484,9,21,.429,24,26,.923,8,34,10,8,6,12,22
2018,CON,10,2018-06-15,0,SEA,L,92,103,36,74,.486,8,26,.308,12,15,.800,8,32,21,5,3,10,25,32,66,.485,12,27,.444,27,34,.794,9,35,23,8,0,8,17
2018,CON,11,2018-06-16,0,PHO,L,72,89,29,79,.367,5,23,.217,9,10,.900,14,30,12,4,5,16,19,33,69,.478,8,25,.320,15,15,1.000,9,36,23,7,4,18,19
2018,CON,12,2018-06-22,0,ATL,L,70,75,24,67,.358,6,20,.300,16,23,.696,12,33,15,10,2,21,35,23,61,.377,2,11,.182,27,41,.659,11,39,16,7,7,16,21
2018,CON,13,2018-06-24,0,IND,W,87,78,34,70,.486,8,17,.471,11,14,.786,12,37,18,8,3,12,23,31,67,.463,7,16,.438,9,11,.818,9,27,16,4,1,12,18
2018,CON,14,2018-06-26,0,WAS,L,80,92,30,68,.441,6,18,.333,14,18,.778,15,41,16,1,1,17,22,31,65,.477,9,20,.450,21,28,.750,8,32,21,9,4,7,16
2018,CON,15,2018-06-27,1,IND,W,101,89,35,63,.556,13,24,.542,18,21,.857,8,32,23,4,4,16,20,32,66,.485,9,19,.474,16,19,.842,11,29,14,10,2,15,20
2018,CON,16,2018-07-01,0,SEA,L,70,84,27,72,.375,6,24,.250,10,16,.625,14,39,15,7,3,14,12,34,73,.466,8,25,.320,8,8,1.000,8,34,23,9,7,10,15
2018,CON,17,2018-07-03,0,LAS,W,73,72,29,59,.492,3,15,.200,12,15,.800,6,34,16,8,3,17,18,27,64,.422,4,13,.308,14,15,.933,6,27,11,10,1,13,16
2018,CON,18,2018-07-05,0,PHO,L,77,84,28,81,.346,9,22,.409,12,13,.923,17,40,16,8,1,12,26,26,59,.441,8,25,.320,24,28,.857,11,42,16,8,4,17,18
2018,CON,19,2018-07-07,0,LVA,L,90,94,37,82,.451,9,29,.310,7,10,.700,11,34,24,5,5,9,15,37,75,.493,4,13,.308,16,19,.842,9,38,26,5,7,11,12
2018,CON,20,2018-07-11,1,NYL,L,76,79,29,68,.426,4,15,.267,14,24,.583,8,38,18,7,4,11,22,32,71,.451,7,21,.333,8,12,.667,7,35,21,6,5,13,23
2018,CON,21,2018-07-13,1,PHO,W,91,87,38,74,.514,6,16,.375,9,14,.643,8,30,22,8,1,7,20,30,58,.517,8,19,.421,19,23,.826,5,30,22,4,4,14,16
2018,CON,22,2018-07-15,0,MIN,W,83,64,31,72,.431,12,25,.480,9,11,.818,13,41,18,6,3,14,16,27,64,.422,4,15,.267,6,10,.600,7,27,15,6,3,15,18
2018,CON,23,2018-07-17,1,ATL,L,83,86,34,78,.436,7,20,.350,8,11,.727,12,39,19,7,0,12,21,30,65,.462,5,14,.357,21,25,.840,5,37,14,9,6,15,14
2018,CON,24,2018-07-20,1,SEA,L,65,78,25,61,.410,5,17,.294,10,11,.909,10,38,18,7,1,22,16,29,68,.426,11,25,.440,9,9,1.000,6,28,13,12,4,12,14
2018,CON,25,2018-07-22,0,DAL,W,92,75,37,74,.500,10,20,.500,8,13,.615,12,35,23,8,4,8,16,30,66,.455,5,21,.238,10,14,.714,5,29,19,2,2,12,15
2018,CON,26,2018-07-24,1,WAS,W,94,68,39,68,.574,9,16,.563,7,8,.875,7,39,24,5,1,13,14,28,73,.384,4,26,.154,8,9,.889,7,26,17,6,3,9,12
2018,CON,27,2018-08-01,1,NYL,W,92,77,36,76,.474,11,26,.423,9,14,.643,10,38,21,8,1,10,12,29,66,.439,8,20,.400,11,14,.786,6,33,22,6,4,15,16
2018,CON,28,2018-08-05,1,LVA,W,109,88,46,77,.597,9,22,.409,8,12,.667,6,35,23,9,4,10,13,35,69,.507,7,12,.583,11,14,.786,2,26,19,7,1,14,15
2018,CON,29,2018-08-08,0,DAL,W,101,92,40,71,.563,6,12,.500,15,19,.789,10,32,25,11,5,9,16,38,80,.475,10,29,.345,6,10,.600,17,34,22,3,4,13,15
2018,CON,30,2018-08-10,0,CHI,L,86,97,31,72,.431,9,27,.333,15,19,.789,14,36,16,7,2,13,16,39,72,.542,9,25,.360,10,13,.769,7,33,35,8,8,11,15
2018,CON,31,2018-08-12,1,CHI,W,82,75,31,79,.392,3,18,.167,17,22,.773,21,51,11,10,3,16,18,27,65,.415,7,17,.412,14,17,.824,5,33,19,6,1,16,21
2018,CON,32,2018-08-14,1,DAL,W,96,76,36,69,.522,6,17,.353,18,24,.750,9,34,21,11,0,9,20,26,68,.382,8,29,.276,16,19,.842,11,30,14,5,8,13,19
2018,CON,33,2018-08-17,1,MIN,W,96,79,35,63,.556,8,18,.444,18,23,.783,6,31,25,7,4,10,9,35,71,.493,3,17,.176,6,6,1.000,6,26,26,3,1,13,20
2018,CON,34,2018-08-19,1,LAS,W,89,86,32,63,.508,11,20,.550,14,16,.875,3,33,22,6,1,16,19,30,76,.395,7,23,.304,19,22,.864,10,36,12,8,4,11,15
2018,IND,1,2018-05-19,1,CHI,L,64,82,28,76,.368,3,15,.200,5,8,.625,9,32,16,7,3,5,15,31,63,.492,5,15,.333,15,20,.750,9,44,19,3,1,12,11
2018,IND,2,2018-05-20,0,WAS,L,75,82,27,62,.435,5,15,.333,16,25,.640,10,39,13,6,2,15,17,28,67,.418,11,25,.440,15,16,.938,5,27,18,7,2,10,17
2018,IND,3,2018-05-22,1,LAS,L,70,87,24,62,.387,6,19,.316,16,16,1.000,5,32,11,2,3,14,17,34,67,.507,6,17,.353,13,15,.867,5,34,21,7,2,10,21
2018,IND,4,2018-05-24,1,WAS,L,84,93,29,60,.483,9,24,.375,17,21,.810,1,23,20,9,3,12,22,33,65,.508,8,20,.400,19,24,.792,9,35,13,4,1,12,22
2018,IND,5,2018-05-26,0,CON,L,77,86,28,70,.400,7,20,.350,14,19,.737,12,37,18,7,5,18,23,32,66,.485,3,14,.214,19,26,.731,4,29,20,6,3,13,20
2018,IND,6,2018-06-02,1,NYL,L,81,87,31,79,.392,7,23,.304,12,18,.667,10,33,17,6,1,9,28,27,68,.397,3,19,.158,30,32,.938,12,46,14,4,5,20,18
2018,IND,7,2018-06-08,1,DAL,L,83,89,31,79,.392,6,23,.261,15,17,.882,12,35,15,4,3,9,31,30,65,.462,4,16,.250,25,30,.833,9,34,13,4,5,13,19
2018,IND,8,2018-06-10,0,NYL,L,75,78,27,66,.409,6,19,.316,15,19,.789,9,31,19,7,3,15,19,26,57,.456,13,24,.542,13,18,.722,3,22,19,6,5,15,20
2018,IND,9,2018-06-12,1,LVA,L,92,101,36,81,.444,6,24,.250,14,16,.875,9,36,18,6,5,13,18,40,77,.519,3,9,.333,18,26,.692,10,39,30,5,5,13,16
2018,IND,10,2018-06-14,0,ATL,L,67,72,25,68,.368,4,17,.235,13,17,.765,11,43,16,6,5,13,24,23,67,.343,3,21,.143,23,30,.767,8,38,14,8,4,9,17
2018,IND,11,2018-06-16,1,ATL,W,96,64,34,76,.447,9,22,.409,19,20,.950,11,37,19,7,5,11,14,25,67,.373,3,15,.200,11,15,.733,9,29,17,5,7,18,20
2018,IND,12,2018-06-19,0,LAS,L,55,74,21,69,.304,3,14,.214,10,14,.714,14,45,8,3,2,17,13,32,68,.471,4,13,.308,6,6,1.000,3,29,20,9,7,7,12
2018,IND,13,2018-06-22,0,SEA,L,63,72,25,72,.347,5,19,.263,8,8,1.000,9,35,12,6,1,15,12,28,57,.491,8,21,.381,8,15,.533,5,37,21,10,7,19,9
2018,IND,14,2018-06-24,1,CON,L,78,87,31,67,.463,7,16,.438,9,11,.818,9,27,16,4,1,12,18,34,70,.486,8,17,.471,11,14,.786,12,37,18,8,3,12,23
2018,IND,15,2018-06-27,0,CON,L,89,101,32,66,.485,9,19,.474,16,19,.842,11,29,14,10,2,15,20,35,63,.556,13,24,.542,18,21,.857,8,32,23,4,4,16,20
2018,IND,16,2018-06-29,1,PHO,L,77,95,29,64,.453,8,20,.400,11,12,.917,2,19,15,4,0,12,21,32,62,.516,10,21,.476,21,21,1.000,8,33,22,1,6,17,15
2018,IND,17,2018-07-01,1,ATL,L,83,87,30,66,.455,5,14,.357,18,21,.857,6,30,20,7,5,14,14,35,70,.500,4,9,.444,13,14,.929,6,33,23,6,4,14,19
2018,IND,18,2018-07-03,0,MIN,W,71,59,27,69,.391,4,15,.267,13,18,.722,9,42,12,7,6,6,18,22,67,.328,6,21,.286,9,15,.600,11,40,16,3,3,12,16
2018,IND,19,2018-07-05,0,DAL,L,63,90,24,68,.353,2,12,.167,13,16,.813,4,22,10,8,3,12,26,29,63,.460,4,18,.222,28,34,.824,11,47,16,4,1,18,16
2018,IND,20,2018-07-11,1,MIN,L,65,87,27,66,.409,3,9,.333,8,9,.889,5,26,14,6,1,10,19,33,64,.516,4,16,.250,17,19,.895,10,38,29,4,2,11,13
2018,IND,21,2018-07-13,0,ATL,L,74,98,27,68,.397,7,17,.412,13,17,.765,10,27,16,8,1,12,21,37,65,.569,7,21,.333,17,24,.708,10,41,29,6,3,16,16
2018,IND,22,2018-07-15,1,PHO,L,82,101,31,71,.437,2,13,.154,18,19,.947,10,35,17,5,1,9,21,38,70,.543,11,26,.423,14,21,.667,8,33,24,7,2,9,20
2018,IND,23,2018-07-18,0,MIN,L,65,89,26,64,.406,2,7,.286,11,11,1.000,6,24,14,4,0,11,22,33,63,.524,9,19,.474,14,21,.667,9,36,24,7,5,9,19
2018,IND,24,2018-07-20,0,LAS,W,78,76,31,72,.431,9,23,.391,7,10,.700,10,37,21,10,1,8,14,32,70,.457,4,18,.222,8,11,.727,12,38,20,3,0,11,12
2018,IND,25,2018-07-22,0,LVA,L,74,88,28,68,.412,5,13,.385,13,19,.684,7,29,19,5,3,12,17,33,73,.452,4,11,.364,18,24,.750,13,47,20,5,5,11,16
2018,IND,26,2018-07-24,1,SEA,L,72,92,27,78,.346,5,17,.294,13,15,.867,12,41,17,6,2,9,13,36,71,.507,12,28,.429,8,11,.727,5,39,25,5,5,12,17
2018,IND,27,2018-08-02,1,DAL,W,84,78,31,67,.463,7,20,.350,15,20,.750,8,25,13,13,1,9,21,30,64,.469,5,22,.227,13,21,.619,18,41,17,3,6,21,19
2018,IND,28,2018-08-04,0,NYL,W,68,55,25,69,.362,4,13,.308,14,16,.875,7,37,15,7,1,12,17,20,63,.317,4,23,.174,11,14,.786,7,39,14,5,3,19,19
2018,IND,29,2018-08-07,1,SEA,L,79,94,31,67,.463,6,15,.400,11,11,1.000,5,33,20,5,4,13,14,37,72,.514,9,23,.391,11,17,.647,7,36,27,7,6,9,12
2018,IND,30,2018-08-10,0,PHO,L,74,94,28,82,.341,6,18,.333,12,17,.706,14,34,11,7,5,5,17,36,71,.507,10,26,.385,12,14,.857,6,37,19,3,3,10,15
2018,IND,31,2018-08-11,0,LVA,L,74,92,29,80,.363,10,22,.455,6,9,.667,13,33,19,7,4,11,21,36,78,.462,4,12,.333,16,21,.762,15,48,19,8,5,10,18
2018,IND,32,2018-08-15,1,WAS,L,62,76,25,73,.342,3,18,.167,9,10,.900,11,39,16,4,0,8,12,29,67,.433,9,22,.409,9,12,.750,6,36,17,5,6,7,13
2018,IND,33,2018-08-18,1,CHI,L,106,115,38,94,.404,4,20,.200,26,32,.813,11,41,22,8,9,7,21,44,91,.484,6,21,.286,21,25,.840,13,55,27,3,4,13,25
2018,IND,34,2018-08-19,0,CHI,W,97,92,38,75,.507,8,16,.500,13,17,.765,12,35,21,7,1,8,14,36,67,.537,8,20,.400,12,15,.800,5,28,29,6,4,13,16
2018,LAS,1,2018-05-20,0,MIN,W,77,76,29,72,.403,3,18,.167,16,20,.800,5,25,13,14,1,6,20,27,55,.491,3,7,.429,19,22,.864,6,41,19,4,5,24,15
2018,LAS,2,2018-05-22,0,IND,W,87,70,34,67,.507,6,17,.353,13,15,.867,5,34,21,7,2,10,21,24,62,.387,6,19,.316,16,16,1.000,5,32,11,2,3,14,17
2018,LAS,3,2018-05-24,0,CON,L,94,102,35,64,.547,8,14,.571,16,19,.842,5,14,23,8,2,11,16,40,64,.625,8,14,.571,14,16,.875,9,29,26,6,3,20,22
2018,LAS,4,2018-05-27,1,PHO,W,80,72,26,58,.448,7,18,.389,21,30,.700,9,31,17,8,1,14,19,26,56,.464,4,16,.250,16,21,.762,8,26,19,5,3,18,30
2018,LAS,5,2018-06-03,1,MIN,W,77,69,32,62,.516,3,13,.231,10,12,.833,4,25,18,6,1,11,16,26,55,.473,5,14,.357,12,20,.600,5,31,12,5,1,18,17
2018,LAS,6,2018-06-07,1,SEA,L,63,88,25,67,.373,2,12,.167,11,12,.917,8,26,13,12,1,17,17,31,60,.517,7,21,.333,19,22,.864,8,36,22,12,3,16,15
2018,LAS,7,2018-06-10,1,CHI,W,77,59,29,59,.492,2,13,.154,17,21,.810,7,45,18,4,4,13,17,21,74,.284,3,23,.130,14,17,.824,14,36,15,6,2,7,16
2018,LAS,8,2018-06-12,1,ATL,W,72,64,29,65,.446,7,15,.467,7,10,.700,9,31,18,5,1,13,12,25,65,.385,2,12,.167,12,15,.800,11,34,17,7,1,11,14
2018,LAS,9,2018-06-15,0,WAS,W,97,86,35,56,.625,8,10,.800,19,20,.950,3,24,29,6,2,16,14,31,69,.449,8,22,.364,16,18,.889,13,26,19,10,2,13,21
2018,LAS,10,2018-06-17,0,CHI,W,81,72,30,72,.417,4,13,.308,17,20,.850,13,41,19,7,6,9,17,28,62,.452,4,15,.267,12,16,.750,5,32,15,3,4,13,16
2018,LAS,11,2018-06-19,1,IND,W,74,55,32,68,.471,4,13,.308,6,6,1.000,3,29,20,9,7,7,12,21,69,.304,3,14,.214,10,14,.714,14,45,8,3,2,17,13
2018,LAS,12,2018-06-22,0,DAL,L,72,101,29,65,.446,3,15,.200,11,13,.846,7,24,18,6,3,12,19,34,64,.531,12,25,.480,21,26,.808,8,37,23,9,3,11,15
2018,LAS,13,2018-06-24,1,NYL,W,80,54,31,61,.508,8,20,.400,10,18,.556,3,39,27,10,4,9,14,23,60,.383,5,18,.278,3,10,.300,2,31,14,6,0,15,18
2018,LAS,14,2018-06-26,1,DAL,W,87,83,33,63,.524,5,15,.333,16,24,.667,5,31,17,14,7,12,18,29,74,.392,8,23,.348,17,20,.850,13,39,16,8,3,17,17
2018,LAS,15,2018-06-28,0,SEA,L,72,81,26,68,.382,6,17,.353,14,15,.933,10,35,8,6,5,12,15,32,68,.471,4,19,.211,13,16,.813,12,39,24,8,2,12,16
2018,LAS,16,2018-06-29,0,LVA,L,78,94,29,73,.397,13,28,.464,7,12,.583,11,34,19,7,7,12,20,33,64,.516,5,8,.625,23,31,.742,8,40,23,8,3,12,17
2018,LAS,17,2018-07-01,1,LVA,W,87,71,35,60,.583,8,18,.444,9,11,.818,2,24,24,13,1,14,17,28,56,.500,3,6,.500,12,17,.706,4,26,24,7,1,21,15
2018,LAS,18,2018-07-03,1,CON,L,72,73,27,64,.422,4,13,.308,14,15,.933,6,27,11,10,1,13,16,29,59,.492,3,15,.200,12,15,.800,6,34,16,8,3,17,18
2018,LAS,19,2018-07-05,0,MIN,L,72,83,28,66,.424,6,20,.300,10,13,.769,8,27,19,7,4,9,18,29,56,.518,8,13,.615,17,18,.944,5,33,23,3,2,14,16
2018,LAS,20,2018-07-07,1,WAS,L,74,83,29,64,.453,4,16,.250,12,13,.923,5,30,17,7,2,14,27,25,61,.410,1,16,.063,32,35,.914,8,34,13,9,2,13,15
2018,LAS,21,2018-07-10,0,SEA,W,77,75,30,75,.400,6,15,.400,11,12,.917,9,34,23,10,3,12,17,30,69,.435,5,24,.208,10,11,.909,9,41,20,9,7,21,16
2018,LAS,22,2018-07-12,1,DAL,L,77,92,27,62,.435,4,17,.235,19,24,.792,5,27,16,8,3,13,15,36,72,.500,4,22,.182,16,18,.889,12,36,22,11,4,11,18
2018,LAS,23,2018-07-15,0,LVA,W,99,78,37,76,.487,10,20,.500,15,15,1.000,5,35,20,7,4,7,16,31,75,.413,2,12,.167,14,20,.700,14,43,15,6,2,13,17
2018,LAS,24,2018-07-20,1,IND,L,76,78,32,70,.457,4,18,.222,8,11,.727,12,38,20,3,0,11,12,31,72,.431,9,23,.391,7,10,.700,10,37,21,10,1,8,14
2018,LAS,25,2018-07-22,0,CHI,W,93,76,38,73,.521,9,22,.409,8,9,.889,9,37,27,8,2,9,12,31,69,.449,7,24,.292,7,11,.636,8,32,23,5,1,13,13
2018,LAS,26,2018-07-24,1,ATL,L,71,81,26,63,.413,5,20,.250,14,15,.933,7,29,13,5,5,12,13,35,71,.493,4,13,.308,7,12,.583,9,38,21,8,2,11,15
2018,LAS,27,2018-08-02,1,MIN,W,79,57,32,65,.492,8,16,.500,7,11,.636,6,30,22,7,4,9,19,25,61,.410,1,10,.100,6,10,.600,7,35,16,5,1,14,15
2018,LAS,28,2018-08-05,1,PHO,W,78,75,30,63,.476,3,15,.200,15,19,.789,9,36,17,1,1,7,22,26,66,.394,8,27,.296,15,16,.938,8,30,19,4,0,4,22
2018,LAS,29,2018-08-08,0,NYL,W,82,81,29,67,.433,12,28,.429,12,16,.750,7,31,20,7,2,10,14,32,69,.464,7,16,.438,10,12,.833,12,42,22,6,4,13,16
2018,LAS,30,2018-08-09,0,ATL,L,73,79,29,69,.420,6,19,.316,9,14,.643,9,30,16,13,2,12,17,29,56,.518,4,12,.333,17,23,.739,6,33,18,7,5,19,13
2018,LAS,31,2018-08-12,0,PHO,L,78,86,29,69,.420,9,21,.429,11,15,.733,7,28,19,10,0,9,22,29,55,.527,10,25,.400,18,23,.783,4,32,25,6,6,15,17
2018,LAS,32,2018-08-14,1,NYL,W,74,66,29,79,.367,4,19,.211,12,14,.857,11,38,13,11,2,5,12,27,62,.435,5,20,.250,7,14,.500,8,40,15,3,3,18,19
2018,LAS,33,2018-08-17,0,WAS,L,67,69,25,67,.373,6,17,.353,11,11,1.000,11,39,16,6,2,10,7,28,73,.384,7,25,.280,6,6,1.000,12,39,18,8,6,8,10
2018,LAS,34,2018-08-19,0,CON,L,86,89,30,76,.395,7,23,.304,19,22,.864,10,36,12,8,4,11,15,32,63,.508,11,20,.550,14,16,.875,3,33,22,6,1,16,19
2018,MIN,1,2018-05-20,1,LAS,L,76,77,27,55,.491,3,7,.429,19,22,.864,6,41,19,4,5,24,15,29,72,.403,3,18,.167,16,20,.800,5,25,13,14,1,6,20
2018,MIN,2,2018-05-23,1,DAL,W,76,68,27,73,.370,3,11,.273,19,28,.679,14,50,15,7,4,13,11,28,81,.346,9,29,.310,3,7,.429,6,33,19,3,8,11,21
2018,MIN,3,2018-05-25,0,NYL,W,78,72,27,69,.391,4,18,.222,20,25,.800,10,44,13,4,2,9,17,27,72,.375,5,24,.208,13,18,.722,11,34,11,4,2,6,20
2018,MIN,4,2018-05-27,0,WAS,L,78,90,31,62,.500,6,21,.286,10,13,.769,5,26,22,9,2,13,15,35,72,.486,15,35,.429,5,9,.556,14,36,19,7,3,11,21
2018,MIN,5,2018-05-29,0,ATL,L,74,76,29,68,.426,7,15,.467,9,11,.818,8,38,22,6,1,16,15,28,60,.467,4,17,.235,16,20,.800,3,27,17,13,5,13,18
2018,MIN,6,2018-06-01,1,PHO,L,85,95,31,67,.463,8,16,.500,15,20,.750,8,31,18,4,1,13,23,35,65,.538,10,24,.417,15,20,.750,6,35,22,7,5,10,19
2018,MIN,7,2018-06-03,0,LAS,L,69,77,26,55,.473,5,14,.357,12,20,.600,5,31,12,5,1,18,17,32,62,.516,3,13,.231,10,12,.833,4,25,18,6,1,11,16
2018,MIN,8,2018-06-07,0,WAS,W,88,80,32,68,.471,6,15,.400,18,19,.947,11,34,18,8,2,17,14,33,66,.500,4,19,.211,10,10,1.000,3,20,19,9,5,11,23
2018,MIN,9,2018-06-09,0,CON,L,75,89,25,67,.373,7,22,.318,18,24,.750,9,33,13,7,4,12,21,33,70,.471,6,15,.400,17,23,.739,12,38,14,4,1,10,21
2018,MIN,10,2018-06-16,1,NYL,W,85,71,34,70,.486,6,18,.333,11,14,.786,7,35,23,9,0,17,19,28,61,.459,8,22,.364,7,7,1.000,3,22,20,8,2,17,21
2018,MIN,11,2018-06-19,1,DAL,W,91,83,29,67,.433,3,11,.273,30,35,.857,7,32,23,13,1,12,26,28,60,.467,6,21,.286,21,27,.778,6,33,21,8,1,22,25
2018,MIN,12,2018-06-22,0,PHO,W,83,72,32,71,.451,6,14,.429,13,18,.722,10,37,20,13,2,11,25,24,60,.400,6,21,.286,18,24,.750,4,29,12,7,5,16,18
2018,MIN,13,2018-06-24,0,LVA,W,88,73,38,69,.551,5,15,.333,7,9,.778,7,36,22,8,5,14,15,29,70,.414,4,13,.308,11,12,.917,6,29,21,7,4,13,12
2018,MIN,14,2018-06-26,1,SEA,W,91,79,35,73,.479,5,11,.455,16,18,.889,11,42,25,7,4,11,12,30,70,.429,9,28,.321,10,11,.909,6,28,21,8,1,11,17
2018,MIN,15,2018-06-29,1,ATL,W,85,74,33,65,.508,7,13,.538,12,13,.923,7,35,25,4,4,18,17,29,67,.433,3,14,.214,13,17,.765,7,29,17,11,6,14,14
2018,MIN,16,2018-07-01,0,DAL,W,76,72,29,71,.408,5,17,.294,13,15,.867,9,31,20,9,6,13,15,25,62,.403,6,22,.273,16,20,.800,6,33,19,6,7,16,15
2018,MIN,17,2018-07-03,1,IND,L,59,71,22,67,.328,6,21,.286,9,15,.600,11,40,16,3,3,12,16,27,69,.391,4,15,.267,13,18,.722,9,42,12,7,6,6,18
2018,MIN,18,2018-07-05,1,LAS,W,83,72,29,56,.518,8,13,.615,17,18,.944,5,33,23,3,2,14,16,28,66,.424,6,20,.300,10,13,.769,8,27,19,7,4,9,18
2018,MIN,19,2018-07-07,0,CHI,L,63,77,27,76,.355,5,18,.278,4,6,.667,15,40,19,10,4,15,13,30,63,.476,9,17,.529,8,10,.800,4,38,22,11,2,14,13
2018,MIN,20,2018-07-11,0,IND,W,87,65,33,64,.516,4,16,.250,17,19,.895,10,38,29,4,2,11,13,27,66,.409,3,9,.333,8,9,.889,5,26,14,6,1,10,19
2018,MIN,21,2018-07-13,1,LVA,L,77,85,29,73,.397,5,18,.278,14,18,.778,9,36,19,9,0,9,20,31,63,.492,5,16,.313,18,23,.783,6,42,26,5,5,12,21
2018,MIN,22,2018-07-15,1,CON,L,64,83,27,64,.422,4,15,.267,6,10,.600,7,27,15,6,3,15,18,31,72,.431,12,25,.480,9,11,.818,13,41,18,6,3,14,16
2018,MIN,23,2018-07-18,1,IND,W,89,65,33,63,.524,9,19,.474,14,21,.667,9,36,24,7,5,9,19,26,64,.406,2,7,.286,11,11,1.000,6,24,14,4,0,11,22
2018,MIN,24,2018-07-21,0,PHO,W,80,75,30,70,.429,4,14,.286,16,17,.941,12,37,12,7,5,14,26,24,63,.381,7,23,.304,20,21,.952,6,27,11,4,2,11,17
2018,MIN,25,2018-07-24,1,NYL,W,85,82,31,76,.408,3,19,.158,20,31,.645,17,37,20,9,5,7,13,31,73,.425,8,29,.276,12,13,.923,12,40,23,5,2,14,23
2018,MIN,26,2018-08-02,0,LAS,L,57,79,25,61,.410,1,10,.100,6,10,.600,7,35,16,5,1,14,15,32,65,.492,8,16,.500,7,11,.636,6,30,22,7,4,9,19
2018,MIN,27,2018-08-03,0,SEA,L,75,85,31,67,.463,5,13,.385,8,9,.889,9,41,18,1,5,18,11,34,71,.479,12,24,.500,5,12,.417,5,30,23,12,4,10,9
2018,MIN,28,2018-08-05,1,ATL,L,66,86,26,69,.377,3,13,.231,11,15,.733,12,30,16,7,4,11,13,33,70,.471,12,30,.400,8,10,.800,12,36,19,8,7,13,16
2018,MIN,29,2018-08-07,0,CHI,W,85,64,34,64,.531,7,12,.583,10,13,.769,6,37,22,13,3,20,15,23,67,.343,8,21,.381,10,13,.769,7,27,14,12,2,20,12
2018,MIN,30,2018-08-09,0,LVA,W,89,73,36,72,.500,8,19,.421,9,13,.692,9,40,19,7,3,10,21,24,64,.375,5,14,.357,20,22,.909,7,30,15,6,5,11,17
2018,MIN,31,2018-08-12,1,SEA,L,72,81,31,75,.413,6,17,.353,4,4,1.000,7,29,19,11,4,9,8,33,70,.471,11,25,.440,4,6,.667,5,39,23,6,7,14,8
2018,MIN,32,2018-08-14,1,CHI,L,88,91,33,71,.465,10,24,.417,12,19,.632,12,32,20,7,5,16,18,34,62,.548,7,15,.467,16,21,.762,5,28,21,6,3,14,18
2018,MIN,33,2018-08-17,0,CON,L,79,96,35,71,.493,3,17,.176,6,6,1.000,6,26,26,3,1,13,20,35,63,.556,8,18,.444,18,23,.783,6,31,25,7,4,10,9
2018,MIN,34,2018-08-19,1,WAS,W,88,83,35,61,.574,6,13,.462,12,13,.923,7,29,22,6,1,15,11,34,67,.507,7,20,.350,8,9,.889,7,25,18,9,1,10,14
2018,NYL,1,2018-05-20,0,CHI,L,76,80,26,72,.361,9,25,.360,15,19,.789,8,30,18,10,4,8,18,30,63,.476,6,13,.462,14,18,.778,9,43,20,5,6,15,19
2018,NYL,2,2018-05-25,1,MIN,L,72,78,27,72,.375,5,24,.208,13,18,.722,11,34,11,4,2,6,20,27,69,.391,4,18,.222,20,25,.800,10,44,13,4,2,9,17
2018,NYL,3,2018-05-29,1,DAL,W,94,89,36,69,.522,9,22,.409,13,16,.813,7,32,22,11,3,14,21,28,59,.475,13,31,.419,20,28,.714,6,32,18,8,4,19,20
2018,NYL,4,2018-06-02,0,IND,W,87,81,27,68,.397,3,19,.158,30,32,.938,12,46,14,4,5,20,18,31,79,.392,7,23,.304,12,18,.667,10,33,17,6,1,9,28
2018,NYL,5,2018-06-05,1,PHO,L,74,80,31,75,.413,9,28,.321,3,5,.600,19,39,19,6,0,17,19,28,56,.500,7,23,.304,17,19,.895,3,21,21,8,4,11,9
2018,NYL,6,2018-06-07,1,CON,L,86,88,32,69,.464,7,25,.280,15,19,.789,6,35,25,3,5,11,21,33,82,.402,8,25,.320,14,24,.583,16,40,22,6,3,9,21
2018,NYL,7,2018-06-10,1,IND,W,78,75,26,57,.456,13,24,.542,13,18,.722,3,22,19,6,5,15,20,27,66,.409,6,19,.316,15,19,.789,9,31,19,7,3,15,19
