Season,Team,G#,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,win_margin,Tm_poss,Opp_poss,Tm_off_rating,Tm_def_rating,Tm_tov_rate,Opp_tov_rate
2025,NYL,7,2025-06-01,1,CON,W,100,52,33,53,0.623,19,32,0.594,15,17,0.882,2,32,29,11,3,19,18,19,61,0.311,6,28,0.214,8,9,0.889,10,26,11,8,0,19,17,48,77.48,73.96,129.06556530717603,70.30827474310438,0.24522457408363446,1.0
2025,NYL,8,2025-06-05,0,WAS,W,86,78,26,61,0.426,10,28,0.357,24,30,0.8,8,36,15,10,3,13,23,29,67,0.433,5,19,0.263,15,24,0.625,12,39,20,3,2,14,24,8,79.2,79.56,108.58585858585859,98.0392156862745,0.16414141414141414,1.0
2025,NYL,9,2025-06-10,1,CHI,W,85,66,34,71,0.479,8,29,0.276,9,11,0.818,4,29,23,13,5,9,15,28,66,0.424,6,23,0.261,4,7,0.571,10,37,18,7,3,22,11,19,80.84,81.08,105.14596734289955,81.40108534780464,0.11133102424542306,1.0
2025,NYL,10,2025-06-14,0,IND,L,88,102,30,71,0.423,6,29,0.207,22,30,0.733,10,34,17,10,4,11,18,37,77,0.481,17,35,0.486,11,16,0.688,10,38,25,5,6,12,22,-14,85.2,86.04,103.28638497652582,118.54951185495118,0.12910798122065728,1.0
2025,NYL,11,2025-06-17,1,ATL,W,86,81,31,71,0.437,7,22,0.318,17,20,0.85,9,37,19,8,3,12,15,29,67,0.433,12,28,0.429,11,11,1.0,7,31,23,7,7,12,17,5,82.8,76.84,103.8647342995169,105.41384695471108,0.14492753623188406,1.0
2025,PHO,1,2025-05-17,1,SEA,W,81,59,30,58,0.517,8,24,0.333,13,21,0.619,4,38,20,8,5,14,22,21,63,0.333,3,17,0.176,14,20,0.7,6,29,16,10,5,12,18,22,77.24,77.8,104.86794407042983,75.83547557840618,0.18125323666494045,1.0
2025,PHO,2,2025-05-21,1,LAS,W,89,86,28,67,0.418,11,33,0.333,22,27,0.815,6,33,22,8,7,12,21,28,68,0.412,10,29,0.345,20,26,0.769,7,37,18,4,3,16,21,3,84.88,88.44,104.85391140433553,97.24106739032112,0.1413760603204524,1.0
2025,PHO,3,2025-05-23,0,SEA,L,70,77,27,63,0.429,8,24,0.333,8,11,0.727,7,34,18,9,4,19,19,30,64,0.469,5,18,0.278,12,14,0.857,4,30,21,9,4,15,12,-7,79.84,81.16,87.6753507014028,94.8743223262691,0.2379759519038076,1.0
2025,PHO,4,2025-05-25,1,WAS,W,68,62,21,63,0.333,11,34,0.324,15,19,0.789,8,26,15,15,1,14,21,19,54,0.352,6,24,0.25,18,21,0.857,10,41,16,4,1,27,22,6,77.36,80.24000000000001,87.90072388831437,77.26819541375872,0.1809720785935884,1.0
2025,PHO,5,2025-05-27,1,CHI,W,94,89,33,78,0.423,16,40,0.4,12,19,0.632,10,30,26,11,7,9,18,33,71,0.465,6,21,0.286,17,20,0.85,11,42,25,6,5,16,21,5,85.36,84.8,110.12183692596065,104.95283018867924,0.10543580131208997,1.0
2025,PHO,6,2025-05-30,1,MIN,L,71,74,28,71,0.394,3,26,0.115,12,14,0.857,11,38,21,8,4,14,19,25,69,0.362,8,29,0.276,16,18,0.889,9,35,18,5,6,15,14,-3,80.16,82.92,88.57285429141717,89.24264351181861,0.17465069860279442,1.0
2025,PHO,7,2025-06-01,0,LAS,W,85,80,26,64,0.406,12,29,0.414,21,24,0.875,7,38,22,7,2,12,22,26,71,0.366,8,35,0.229,20,25,0.8,12,38,17,11,3,13,25,5,79.56,83.0,106.83760683760684,96.3855421686747,0.15082956259426847,1.0
2025,PHO,8,2025-06-03,0,MIN,L,65,88,28,73,0.384,5,30,0.167,4,5,0.8,6,24,13,11,3,10,10,34,58,0.586,12,25,0.48,8,9,0.889,3,37,29,6,4,23,13,-23,79.2,81.96000000000001,82.07070707070707,107.36944851146899,0.12626262626262627,1.0
2025,PHO,9,2025-06-05,1,GSV,W,86,77,30,65,0.462,11,25,0.44,15,20,0.75,10,36,15,7,5,17,20,25,60,0.417,9,29,0.31,18,25,0.72,8,29,17,11,3,19,16,9,80.8,82.0,106.43564356435644,93.90243902439023,0.21039603960396042,1.0
2025,PHO,10,2025-06-07,1,SEA,L,77,89,29,66,0.439,8,25,0.32,11,13,0.846,8,29,21,3,1,14,18,32,66,0.485,12,22,0.545,13,17,0.765,9,31,22,4,4,11,15,-12,77.72,75.48,99.07359752959341,117.91202967673556,0.18013381369016984,1.0
2025,PHO,11,2025-06-11,1,DAL,W,93,80,35,70,0.5,15,35,0.429,8,11,0.727,6,28,23,9,6,10,24,29,67,0.433,5,19,0.263,17,23,0.739,11,36,16,6,4,14,14,13,78.84,80.12,117.96042617960426,99.85022466300548,0.12683916793505834,1.0
2025,PHO,12,2025-06-15,0,LVA,W,76,70,28,73,0.384,9,32,0.281,11,12,0.917,14,36,22,10,4,12,18,23,64,0.359,9,28,0.321,15,16,0.938,11,38,14,6,4,19,13,6,76.28,79.04,99.63293130571577,88.56275303643724,0.15731515469323545,1.0
2025,PHO,13,2025-06-18,0,CON,W,83,75,26,64,0.406,8,23,0.348,23,27,0.852,12,41,18,9,5,12,20,25,68,0.368,8,24,0.333,17,23,0.739,11,37,20,5,5,13,18,8,75.88,80.12,109.38323668950976,93.60958562156765,0.15814443858724303,1.0
2025,LVA,1,2025-05-17,0,NYL,L,78,92,28,82,0.341,11,32,0.344,11,13,0.846,12,41,18,4,2,10,20,35,72,0.486,4,21,0.19,18,21,0.857,6,43,27,7,7,6,16,-14,85.72,81.24,90.99393373775082,113.24470704086657,0.11665888940737285,1.0
2025,LVA,2,2025-05-20,0,CON,W,87,62,26,67,0.388,10,26,0.385,25,30,0.833,12,41,16,9,4,11,18,22,64,0.344,3,17,0.176,15,17,0.882,7,34,16,4,3,16,21,25,79.2,80.48,109.84848484848484,77.03777335984095,0.1388888888888889,1.0
2025,LVA,3,2025-05-23,1,WAS,W,75,72,24,69,0.348,8,33,0.242,19,20,0.95,7,32,15,9,6,8,18,24,60,0.4,10,20,0.5,14,17,0.824,6,36,18,2,3,15,18,3,78.8,76.48,95.17766497461929,94.14225941422593,0.10152284263959391,1.0
2025,LVA,4,2025-05-25,0,SEA,L,82,102,29,66,0.439,9,25,0.36,15,20,0.75,5,25,19,7,8,12,10,42,70,0.6,8,16,0.5,10,12,0.833,5,34,32,7,2,11,18,-20,81.8,81.28,100.24449877750612,125.49212598425197,0.1466992665036675,1.0
2025,LVA,5,2025-05-30,1,LAS,W,96,81,32,70,0.457,12,25,0.48,20,23,0.87,6,30,22,12,7,10,16,31,66,0.47,7,24,0.292,12,19,0.632,10,38,18,6,0,18,19,15,84.12,82.36,114.12268188302423,98.34871296745993,0.11887779362815025,1.0
2025,LVA,6,2025-06-01,0,SEA,W,75,70,27,64,0.422,10,25,0.4,11,14,0.786,6,31,17,11,4,15,17,28,65,0.431,8,22,0.364,6,7,0.857,6,32,19,5,3,19,16,5,79.16,81.08,94.74482061647296,86.3344844597928,0.18948964123294593,1.0
2025,LVA,7,2025-06-07,0,GSV,L,68,95,22,62,0.355,6,25,0.24,18,25,0.72,7,31,11,5,2,13,14,34,71,0.479,10,28,0.357,17,18,0.944,9,43,24,7,3,12,23,-27,79.0,81.92,86.07594936708861,115.966796875,0.16455696202531644,1.0
2025,LVA,8,2025-06-11,1,LAS,L,89,97,27,72,0.375,9,35,0.257,26,29,0.897,9,28,12,8,4,9,24,33,58,0.569,9,20,0.45,22,27,0.815,4,38,24,5,1,15,26,-8,84.76,80.88,105.0023596035866,119.93076162215628,0.10618216139688531,1.0
2025,LVA,9,2025-06-13,1,DAL,W,88,84,26,62,0.419,10,29,0.345,26,28,0.929,10,36,15,10,4,18,12,33,70,0.471,8,20,0.4,10,11,0.909,8,29,24,10,2,15,20,4,82.32,81.84,106.89990281827018,102.63929618768329,0.2186588921282799,1.0
2025,LVA,10,2025-06-15,1,PHO,L,70,76,23,64,0.359,9,28,0.321,15,16,0.938,11,38,14,6,4,19,13,28,73,0.384,9,32,0.281,11,12,0.917,14,36,22,10,4,12,18,-6,79.04,76.28,88.56275303643724,99.63293130571577,0.24038461538461536,1.0
2025,LVA,11,2025-06-17,0,MIN,L,62,76,23,64,0.359,9,24,0.375,7,9,0.778,8,34,18,4,4,17,21,29,76,0.382,5,23,0.217,13,17,0.765,14,40,20,8,4,8,12,-14,76.96,77.48,80.56133056133056,98.08982963345379,0.22089397089397092,1.0
2025,SEA,1,2025-05-17,0,PHO,L,59,81,21,63,0.333,3,17,0.176,14,20,0.7,6,29,16,10,5,12,18,30,58,0.517,8,24,0.333,13,21,0.619,4,38,20,8,5,14,22,-22,77.8,77.24,75.83547557840618,104.86794407042983,0.15424164524421594,1.0
2025,SEA,2,2025-05-19,0,DAL,W,79,71,29,70,0.414,9,15,0.6,12,19,0.632,7,37,25,7,5,11,17,27,73,0.37,4,19,0.211,13,19,0.684,13,44,19,6,7,14,19,8,82.36,82.36,95.92034968431278,86.20689655172414,0.13355998057309373,1.0
2025,SEA,3,2025-05-23,1,PHO,W,77,70,30,64,0.469,5,18,0.278,12,14,0.857,4,30,21,9,4,15,12,27,63,0.429,8,24,0.333,8,11,0.727,7,34,18,9,4,19,19,7,81.16,79.84,94.8743223262691,87.6753507014028,0.18482010842779695,1.0
2025,SEA,4,2025-05-25,1,LVA,W,102,82,42,70,0.6,8,16,0.5,10,12,0.833,5,34,32,7,2,11,18,29,66,0.439,9,25,0.36,15,20,0.75,5,25,19,7,8,12,10,20,81.28,81.8,125.49212598425197,100.24449877750612,0.13533464566929135,1.0
2025,SEA,5,2025-05-27,0,MIN,L,77,82,29,67,0.433,6,24,0.25,13,18,0.722,10,34,20,8,3,14,14,32,68,0.471,7,19,0.368,11,12,0.917,8,30,18,11,5,11,16,-5,78.92,76.28,97.56715661429295,107.49868904037756,0.17739483020780536,1.0
2025,SEA,6,2025-05-30,1,ATL,L,87,94,34,67,0.507,3,11,0.273,16,20,0.8,7,33,17,7,1,14,22,34,76,0.447,9,31,0.29,17,23,0.739,13,35,18,5,7,11,18,-7,82.8,84.12,105.07246376811594,111.74512601046125,0.16908212560386474,1.0
2025,SEA,7,2025-06-01,1,LVA,L,70,75,28,65,0.431,8,22,0.364,6,7,0.857,6,32,19,5,3,19,16,27,64,0.422,10,25,0.4,11,14,0.786,6,31,17,11,4,15,17,-5,81.08,79.16,86.3344844597928,94.74482061647296,0.2343364578194376,1.0
2025,SEA,8,2025-06-03,1,DAL,W,83,77,30,62,0.484,8,20,0.4,15,21,0.714,3,31,22,6,10,16,19,30,86,0.349,5,20,0.25,12,18,0.667,20,48,18,7,4,14,18,6,84.24,87.92,98.52801519468187,87.57961783439491,0.1899335232668566,1.0
2025,SEA,9,2025-06-07,0,PHO,W,89,77,32,66,0.485,12,22,0.545,13,17,0.765,9,31,22,4,4,11,15,29,66,0.439,8,25,0.32,11,13,0.846,8,29,21,3,1,14,18,12,75.48,77.72,117.91202967673556,99.07359752959341,0.14573396926338103,1.0
2025,SEA,10,2025-06-11,1,MIN,W,94,84,39,69,0.565,7,18,0.389,9,15,0.6,8,34,30,9,3,10,14,31,64,0.484,12,26,0.462,10,11,0.909,5,26,25,5,4,12,17,10,77.6,75.84,121.13402061855672,110.75949367088607,0.1288659793814433,1.0
2025,SEA,11,2025-06-14,0,GSV,L,70,76,25,62,0.403,8,26,0.308,12,14,0.857,3,20,19,11,5,16,15,28,58,0.483,3,18,0.167,17,19,0.895,6,33,21,9,2,18,19,-6,81.16,78.36,86.24938393297191,96.98825931597754,0.19714144898965008,1.0
2025,SEA,12,2025-06-17,0,LAS,W,98,67,39,75,0.52,13,30,0.433,7,10,0.7,3,27,29,15,7,10,22,21,64,0.328,6,22,0.273,19,23,0.826,13,42,14,7,4,22,12,31,86.4,83.12,113.42592592592591,80.60635226179018,0.11574074074074073,1.0
2025,DAL,1,2025-05-16,1,MIN,L,84,99,30,66,0.455,5,14,0.357,19,24,0.792,8,33,15,8,2,14,21,35,66,0.53,7,20,0.35,22,28,0.786,6,31,27,5,0,13,21,-15,82.56,85.32,101.74418604651163,116.03375527426161,0.1695736434108527,1.0
2025,DAL,2,2025-05-19,1,SEA,L,71,79,27,73,0.37,4,19,0.211,13,19,0.684,13,44,19,6,7,14,19,29,70,0.414,9,15,0.6,12,19,0.632,7,37,25,7,5,11,17,-8,82.36,82.36,86.20689655172414,95.92034968431278,0.16998542982030113,1.0
2025,DAL,3,2025-05-21,0,MIN,L,81,85,29,71,0.408,12,33,0.364,11,14,0.786,9,27,20,9,1,11,22,28,59,0.475,9,25,0.36,20,27,0.741,12,43,27,4,3,17,15,-4,79.16,75.88,102.3244062657908,112.01897733263047,0.13895907023749368,1.0
2025,DAL,4,2025-05-24,0,ATL,L,75,83,30,82,0.366,5,23,0.217,10,14,0.714,11,38,17,9,3,8,18,29,68,0.426,9,24,0.375,16,21,0.762,11,42,23,6,7,13,13,-8,85.16,79.24,88.06951620479099,104.74507824331147,0.09394081728511039,1.0
2025,DAL,5,2025-05-27,0,CON,W,109,87,37,66,0.561,10,20,0.5,25,29,0.862,10,35,26,10,3,12,24,27,60,0.45,8,24,0.333,25,36,0.694,7,27,20,10,0,16,23,22,80.76,84.84,134.96780584447745,102.54596888260255,0.1485884101040119,1.0
2025,DAL,6,2025-05-29,0,CHI,L,92,97,37,72,0.514,8,22,0.364,10,11,0.909,9,30,23,6,10,16,16,37,79,0.468,10,24,0.417,13,17,0.765,14,34,28,11,0,13,11,-5,83.84,85.48,109.7328244274809,113.47683668694431,0.19083969465648853,1.0
2025,DAL,7,2025-05-31,1,CHI,L,83,94,27,67,0.403,4,15,0.267,25,33,0.758,13,32,15,9,10,14,26,30,73,0.411,8,28,0.286,26,32,0.813,13,39,20,8,5,15,26,-11,82.52,89.08,100.58167716917113,105.5231252806466,0.16965584100824044,1.0
2025,DAL,8,2025-06-03,0,SEA,L,77,83,30,86,0.349,5,20,0.25,12,18,0.667,20,48,18,7,4,14,18,30,62,0.484,8,20,0.4,15,21,0.714,3,31,22,6,10,16,19,-6,87.92,84.24,87.57961783439491,98.52801519468187,0.1592356687898089,1.0
2025,DAL,9,2025-06-06,1,LAS,L,79,93,31,73,0.425,6,20,0.3,11,11,1.0,13,35,24,6,5,15,18,35,63,0.556,9,24,0.375,14,19,0.737,6,30,24,9,5,14,15,-14,79.84,79.36,98.94789579158316,117.1875,0.187875751503006,1.0
2025,DAL,10,2025-06-08,1,MIN,L,65,81,19,65,0.292,8,24,0.333,19,23,0.826,13,41,14,3,3,15,16,29,67,0.433,13,31,0.419,10,14,0.714,8,37,25,12,11,6,18,-16,77.12,71.16,84.28423236514523,113.82799325463743,0.19450207468879666,1.0
2025,DAL,11,2025-06-11,0,PHO,L,80,93,29,67,0.433,5,19,0.263,17,23,0.739,11,36,16,6,4,14,14,35,70,0.5,15,35,0.429,8,11,0.727,6,28,23,9,6,10,24,-13,80.12,78.84,99.85022466300548,117.96042617960426,0.1747378931602596,1.0
2025,DAL,12,2025-06-13,0,LVA,L,84,88,33,70,0.471,8,20,0.4,10,11,0.909,8,29,24,10,2,15,20,26,62,0.419,10,29,0.345,26,28,0.929,10,36,15,10,4,18,12,-4,81.84,82.32,102.63929618768329,106.89990281827018,0.18328445747800587,1.0
2025,DAL,13,2025-06-17,1,GSV,W,80,71,29,74,0.392,7,27,0.259,15,19,0.789,13,39,23,12,6,11,20,24,59,0.407,7,20,0.35,16,23,0.696,5,28,17,5,6,16,19,9,80.36,80.12,99.55201592832255,88.61707438841736,0.1368840219014435,1.0
2025,WAS,1,2025-05-16,1,ATL,W,94,90,31,61,0.508,9,18,0.5,23,31,0.742,5,26,18,7,4,7,25,30,74,0.405,12,36,0.333,18,27,0.667,15,37,24,4,2,14,22,4,76.64,84.88,122.65135699373695,106.03204524033931,0.09133611691022965,1.0
2025,WAS,2,2025-05-18,0,CON,W,90,85,32,62,0.516,5,15,0.333,21,29,0.724,6,32,17,6,4,14,32,29,66,0.439,3,14,0.214,24,29,0.828,11,33,17,6,5,12,28,5,82.76,79.76,108.74818753020783,106.56970912738215,0.16916384726921216,1.0
2025,WAS,3,2025-05-21,0,GSV,L,74,76,25,66,0.379,7,20,0.35,17,23,0.739,7,43,19,6,3,17,21,23,72,0.319,7,37,0.189,23,28,0.821,11,37,15,10,2,11,22,-2,86.12,84.32,85.92661402693915,90.13282732447819,0.19739897816999535,1.0
2025,WAS,4,2025-05-23,0,LVA,L,72,75,24,60,0.4,10,20,0.5,14,17,0.824,6,36,18,2,3,15,18,24,69,0.348,8,33,0.242,19,20,0.95,7,32,15,9,6,8,18,-3,76.48,78.8,94.14225941422593,95.17766497461929,0.1961297071129707,1.0
2025,WAS,5,2025-05-25,0,PHO,L,62,68,19,54,0.352,6,24,0.25,18,21,0.857,10,41,16,4,1,27,22,21,63,0.333,11,34,0.324,15,19,0.789,8,26,15,15,1,14,21,-6,80.24000000000001,77.36,77.26819541375872,87.90072388831437,0.3364905284147557,1.0
2025,WAS,6,2025-05-28,1,IND,W,83,77,30,69,0.435,4,11,0.364,19,25,0.76,12,41,20,7,5,17,25,25,63,0.397,5,21,0.238,22,27,0.815,6,33,15,8,6,16,26,6,85.0,84.88,97.6470588235294,90.7163053722903,0.2,1.0
2025,WAS,7,2025-05-30,1,NYL,L,63,85,21,74,0.284,4,16,0.25,17,18,0.944,8,36,13,8,1,10,14,29,68,0.426,10,38,0.263,17,20,0.85,9,46,23,6,8,11,15,-22,83.92,78.8,75.07149666348903,107.86802030456852,0.11916110581506197,1.0
2025,WAS,8,2025-06-03,0,IND,L,76,85,30,55,0.545,1,10,0.1,15,23,0.652,7,33,12,3,5,15,21,30,59,0.508,11,28,0.393,14,23,0.609,1,19,21,8,2,8,23,-9,73.12,76.12,103.93873085339168,111.66579085654229,0.20514223194748357,1.0
2025,WAS,9,2025-06-05,1,NYL,L,78,86,29,67,0.433,5,19,0.263,15,24,0.625,12,39,20,3,2,14,24,26,61,0.426,10,28,0.357,24,30,0.8,8,36,15,10,3,13,23,-8,79.56,79.2,98.0392156862745,108.58585858585859,0.17596782302664654,1.0
2025,WAS,10,2025-06-08,1,CON,W,104,67,36,63,0.571,6,18,0.333,26,37,0.703,12,42,24,8,0,15,16,26,66,0.394,7,24,0.292,8,9,0.889,6,22,17,8,4,17,29,37,82.28,80.96,126.39766650461837,82.75691699604744,0.18230432668935342,1.0
2025,WAS,11,2025-06-15,1,ATL,L,56,89,18,61,0.295,3,17,0.176,17,23,0.739,8,35,12,5,2,13,14,31,70,0.443,18,42,0.429,9,13,0.692,7,41,24,8,2,6,19,-33,76.12,74.72,73.56805044666316,119.11134903640257,0.17078297425118233,1.0
2025,WAS,12,2025-06-17,0,CHI,W,79,72,29,64,0.453,7,15,0.467,14,22,0.636,12,32,21,14,5,16,17,30,61,0.492,3,10,0.3,9,13,0.692,9,31,21,10,6,22,22,7,77.68,79.72,101.6992790937178,90.31610637230307,0.20597322348094746,1.0
2025,GSV,1,2025-05-16,1,LAS,L,67,84,23,63,0.365,9,35,0.257,12,13,0.923,9,33,13,8,2,20,16,29,63,0.46,7,19,0.368,19,21,0.905,3,27,19,16,4,11,14,-17,79.72,80.24,84.04415454089312,104.68594217347957,0.2508780732563974,1.0
2025,GSV,2,2025-05-21,1,WAS,W,76,74,23,72,0.319,7,37,0.189,23,28,0.821,11,37,15,10,2,11,22,25,66,0.379,7,20,0.35,17,23,0.739,7,43,19,6,3,17,21,2,84.32,86.12,90.13282732447819,85.92661402693915,0.13045540796963948,1.0
2025,GSV,3,2025-05-23,0,LAS,W,82,73,27,65,0.415,9,29,0.31,19,21,0.905,8,34,15,13,4,15,15,24,62,0.387,9,26,0.346,16,22,0.727,7,31,18,9,4,17,18,9,81.24,81.68,100.93549975381586,89.37316356513222,0.18463810930576072,1.0
2025,GSV,4,2025-05-27,0,NYL,L,67,95,21,62,0.339,11,31,0.355,14,19,0.737,7,34,16,10,4,20,15,37,74,0.5,14,35,0.4,7,13,0.538,9,37,30,14,3,13,18,-28,83.36,83.72,80.3742802303263,113.47348303870044,0.2399232245681382,1.0
2025,GSV,5,2025-05-29,0,NYL,L,77,82,29,72,0.403,10,34,0.294,9,14,0.643,15,41,25,3,1,13,24,23,61,0.377,13,36,0.361,23,27,0.852,8,36,17,7,5,13,20,-5,76.16,77.88,101.10294117647058,105.29019003595275,0.17069327731092437,1.0
2025,GSV,6,2025-06-01,1,MIN,L,75,86,24,65,0.369,9,34,0.265,18,22,0.818,10,37,15,9,4,14,19,30,66,0.455,11,26,0.423,15,20,0.75,10,36,22,10,3,12,18,-11,78.68,76.8,95.3228266395526,111.97916666666667,0.1779359430604982,1.0
2025,GSV,7,2025-06-05,0,PHO,L,77,86,25,60,0.417,9,29,0.31,18,25,0.72,8,29,17,11,3,19,16,30,65,0.462,11,25,0.44,15,20,0.75,10,36,15,7,5,17,20,-9,82.0,80.8,93.90243902439023,106.43564356435644,0.23170731707317074,1.0
2025,GSV,8,2025-06-07,1,LVA,W,95,68,34,71,0.479,10,28,0.357,17,18,0.944,9,43,24,7,3,12,23,22,62,0.355,6,25,0.24,18,25,0.72,7,31,11,5,2,13,14,27,81.92,79.0,115.966796875,86.07594936708861,0.146484375,1.0
2025,GSV,9,2025-06-09,0,LAS,W,89,81,32,80,0.4,5,32,0.156,20,23,0.87,17,49,20,8,5,13,25,28,72,0.389,6,25,0.24,19,25,0.76,6,34,23,8,4,13,23,8,86.12,90.0,103.34417092429169,90.0,0.15095215977705526,1.0
2025,GSV,10,2025-06-14,1,SEA,W,76,70,28,58,0.483,3,18,0.167,17,19,0.895,6,33,21,9,2,18,19,25,62,0.403,8,26,0.308,12,14,0.857,3,20,19,11,5,16,15,6,78.36,81.16,96.98825931597754,86.24938393297191,0.22970903522205208,1.0
2025,GSV,11,2025-06-17,0,DAL,L,71,80,24,59,0.407,7,20,0.35,16,23,0.696,5,28,17,5,6,16,19,29,74,0.392,7,27,0.259,15,19,0.789,13,39,23,12,6,11,20,-9,80.12,80.36,88.61707438841736,99.55201592832255,0.19970044932601097,1.0
